int_rate,dti_log,annual_inc,revol_util,installment,revol_bal,loan_amnt,total_acc,debt_settlement_flag_Y,open_acc,fico_range_low,fico_range_high,mort_acc,inq_last_6mths,term_ 60 months,delinq_2yrs
7.9,2.7107133185216936,42000.0,61.1,375.49,14975.0,12000.0,25.0,False,8.0,725.0,729.0,0.0,0.0,False,0.0
10.16,3.1875915348284343,55000.0,68.8,388.11,12513.0,12000.0,19.0,False,9.0,705.0,709.0,1.0,0.0,False,0.0
22.99,3.1552968432253294,100000.0,80.0,986.47,78159.0,35000.0,39.0,False,16.0,700.0,704.0,3.0,2.0,True,0.0
11.53,3.3593331775634567,71791.0,58.9,626.82,25694.0,19000.0,34.0,False,11.0,660.0,664.0,3.0,0.0,False,1.0
19.72,2.8231630082027146,59000.0,62.2,555.74,34382.0,21100.0,35.0,False,12.0,665.0,669.0,8.0,0.0,True,2.0
10.16,3.1663185741295248,44000.0,43.3,310.49,14170.0,9600.0,25.0,False,12.0,735.0,739.0,1.0,0.0,False,0.0
20.99,2.997730276216664,110000.0,35.0,946.68,55037.0,35000.0,31.0,False,11.0,740.0,744.0,6.0,1.0,True,0.0
11.47,3.1333179365065544,80000.0,57.7,593.32,12174.0,18000.0,33.0,False,14.0,665.0,669.0,0.0,1.0,False,2.0
7.9,2.7166795278002644,40000.0,67.0,143.94,11973.0,4600.0,21.0,False,13.0,725.0,729.0,1.0,0.0,False,0.0
11.99,3.479700443150099,73000.0,33.6,533.75,27431.0,24000.0,42.0,False,22.0,735.0,739.0,2.0,0.0,True,0.0
11.53,2.7113779911948845,34278.4,72.0,197.95,8871.0,6000.0,10.0,False,5.0,670.0,674.0,1.0,0.0,False,0.0
17.76,3.516607233172983,30000.0,28.9,108.1,12723.0,3000.0,20.0,False,8.0,680.0,684.0,0.0,0.0,False,1.0
18.75,2.5376572151735295,85000.0,94.2,511.42,17420.0,14000.0,13.0,False,6.0,665.0,669.0,0.0,3.0,False,2.0
20.99,2.7744619666214616,80000.0,66.8,678.06,11884.0,18000.0,40.0,False,12.0,665.0,669.0,3.0,4.0,False,1.0
6.68,2.859339648648436,50900.0,43.4,242.78,2129.0,7900.0,52.0,False,12.0,675.0,679.0,11.0,0.0,False,0.0
21.99,2.5321082512722946,75000.0,11.6,515.68,1999.0,18675.0,79.0,False,37.0,660.0,664.0,5.0,1.0,True,0.0
8.39,2.020222182019865,74000.0,54.7,264.74,4156.0,8400.0,25.0,False,9.0,660.0,664.0,6.0,0.0,False,0.0
18.49,3.145444546782318,34500.0,66.5,400.39,7909.0,11000.0,34.0,False,8.0,660.0,664.0,0.0,1.0,False,0.0
13.65,1.958685340544036,40000.0,59.0,272.07,7668.0,8000.0,9.0,False,7.0,670.0,674.0,1.0,0.0,False,0.0
8.18,3.4210000089583352,58000.0,48.0,502.72,5760.0,16000.0,17.0,False,6.0,700.0,704.0,1.0,0.0,False,0.0
16.99,2.2935443483418965,85000.0,83.9,427.78,11322.0,12000.0,11.0,False,9.0,695.0,699.0,0.0,1.0,False,0.0
11.67,1.7595805708638197,68560.0,51.0,124.79,3318.0,3775.0,18.0,False,4.0,660.0,664.0,2.0,0.0,False,0.0
17.57,2.1294214739848565,55000.0,52.6,255.16,2839.0,7100.0,13.0,False,8.0,670.0,674.0,1.0,0.0,False,1.0
16.82,2.6651427000909336,45000.0,48.0,123.78,5283.0,5000.0,14.0,False,9.0,660.0,664.0,1.0,0.0,True,0.0
15.8,2.7960610784249234,79100.0,50.5,350.59,5257.0,10000.0,23.0,False,11.0,725.0,729.0,1.0,3.0,False,0.0
10.75,3.2276373305367736,46000.0,0.3,277.28,61.0,8500.0,22.0,False,5.0,695.0,699.0,5.0,1.0,False,0.0
20.31,2.010894999144726,90000.0,86.0,93.31,8257.0,2500.0,20.0,False,6.0,675.0,679.0,3.0,1.0,False,2.0
6.76,-0.6931471805599453,82000.0,11.5,184.62,2171.0,6000.0,44.0,False,9.0,810.0,814.0,1.0,1.0,False,0.0
13.99,2.9247731846134974,57560.0,56.6,341.73,11854.0,10000.0,25.0,False,12.0,670.0,674.0,0.0,0.0,False,0.0
15.8,2.2181159363675955,26000.0,38.6,105.18,3978.0,3000.0,7.0,False,6.0,695.0,699.0,0.0,0.0,False,0.0
20.2,3.6381123370602833,22000.0,58.0,277.63,10323.0,7450.0,25.0,False,7.0,680.0,684.0,0.0,0.0,False,0.0
23.99,2.7930039069823738,72000.0,16.6,862.87,4795.0,30000.0,31.0,False,10.0,660.0,664.0,0.0,1.0,True,0.0
11.99,2.961140828784372,43384.0,58.0,265.68,3831.0,8000.0,36.0,False,10.0,665.0,669.0,3.0,0.0,False,0.0
8.9,2.9750192319564492,53000.0,42.3,444.55,14042.0,14000.0,10.0,False,9.0,710.0,714.0,1.0,0.0,False,0.0
14.33,2.579458966729223,87000.0,46.1,961.47,19443.0,28000.0,33.0,True,17.0,680.0,684.0,5.0,1.0,False,0.0
12.99,3.0832851705618527,40000.0,80.5,336.9,11759.0,10000.0,12.0,False,8.0,675.0,679.0,0.0,0.0,False,0.0
13.33,3.460723360976182,60000.0,24.0,304.68,7165.0,9000.0,44.0,False,15.0,690.0,694.0,1.0,1.0,False,0.0
15.59,1.9125010869241836,70000.0,64.4,34.96,15009.0,1000.0,51.0,False,7.0,700.0,704.0,2.0,1.0,False,0.0
16.2,2.6369121732688705,275000.0,66.7,854.86,41595.0,35000.0,53.0,False,20.0,700.0,704.0,6.0,0.0,True,0.0
15.59,3.136797713832594,60000.0,67.8,279.64,25205.0,8000.0,15.0,False,13.0,660.0,664.0,0.0,3.0,False,0.0
21.0,3.3579418729911983,72000.0,77.4,541.07,31430.0,20000.0,39.0,True,22.0,660.0,664.0,0.0,4.0,True,0.0
12.12,2.5649493574615367,50000.0,51.5,585.59,21537.0,17600.0,22.0,False,14.0,680.0,684.0,0.0,1.0,False,0.0
11.99,3.435598808379488,62000.0,26.8,332.1,10525.0,10000.0,57.0,False,28.0,665.0,669.0,0.0,0.0,False,0.0
16.59,2.4203681286504293,61339.0,84.2,886.23,20640.0,25000.0,18.0,False,11.0,660.0,664.0,2.0,0.0,False,0.0
10.99,3.216873822197528,102470.0,66.6,1080.23,40619.0,33000.0,35.0,False,18.0,730.0,734.0,4.0,0.0,False,0.0
11.55,2.7606426512213806,90000.0,57.2,330.0,14479.0,10000.0,44.0,False,9.0,720.0,724.0,5.0,4.0,False,0.0
16.2,2.989714201228428,39000.0,55.8,229.17,4635.0,6500.0,11.0,False,8.0,670.0,674.0,1.0,2.0,False,0.0
9.17,2.753023566744941,95000.0,76.5,382.55,11021.0,12000.0,53.0,False,11.0,660.0,664.0,1.0,1.0,False,0.0
10.99,3.0022112396517002,48000.0,75.1,261.88,4884.0,8000.0,33.0,False,19.0,670.0,674.0,0.0,0.0,False,7.0
9.49,3.2204745462318978,59000.0,70.3,327.56,9280.0,15600.0,15.0,False,8.0,730.0,734.0,1.0,0.0,True,0.0
18.49,3.100542637906336,61500.0,82.8,363.99,20710.0,10000.0,30.0,False,12.0,665.0,669.0,4.0,1.0,False,0.0
11.53,3.117064558721516,90000.0,45.1,702.7,16090.0,21300.0,17.0,False,10.0,745.0,749.0,0.0,1.0,False,0.0
9.67,3.325755186495297,50000.0,66.4,321.13,12690.0,10000.0,37.0,False,11.0,700.0,704.0,0.0,1.0,False,1.0
14.33,3.061520014091994,30194.0,46.6,345.1,14670.0,10050.0,13.0,False,8.0,700.0,704.0,0.0,1.0,False,0.0
6.99,2.7107133185216936,87500.0,59.1,1041.95,39863.0,33750.0,39.0,False,14.0,705.0,709.0,9.0,1.0,False,0.0
7.62,3.052112606990099,195000.0,79.7,779.04,32129.0,25000.0,36.0,False,16.0,700.0,704.0,5.0,1.0,False,0.0
11.67,2.2428350885882717,55000.0,72.7,528.92,7048.0,16000.0,8.0,False,6.0,665.0,669.0,0.0,0.0,False,0.0
9.67,2.583997552432231,73000.0,39.0,308.28,6793.0,9600.0,24.0,False,13.0,685.0,689.0,0.0,0.0,False,0.0
14.99,3.5281236752345424,29300.0,11.5,242.63,4609.0,7000.0,36.0,False,18.0,755.0,759.0,0.0,0.0,False,0.0
11.71,2.93651291389402,86600.0,74.8,330.76,16973.0,10000.0,31.0,False,8.0,690.0,694.0,1.0,0.0,False,0.0
7.9,2.6602595372658615,330000.0,88.2,375.49,30423.0,12000.0,51.0,False,8.0,715.0,719.0,4.0,3.0,False,0.0
8.18,2.9290581402859983,100000.0,50.0,251.36,12552.0,8000.0,33.0,False,10.0,670.0,674.0,3.0,2.0,False,0.0
17.86,3.046425387869509,60000.0,76.1,728.51,29387.0,28775.0,30.0,False,15.0,695.0,699.0,0.0,0.0,True,0.0
17.1,3.056827372913802,32000.0,51.4,264.64,17364.0,10625.0,23.0,True,15.0,695.0,699.0,0.0,1.0,True,0.0
25.89,2.65605490598383,205000.0,103.7,1045.64,36705.0,35000.0,10.0,False,5.0,675.0,679.0,0.0,1.0,True,0.0
12.99,3.420019135902743,50650.0,43.5,202.14,9663.0,6000.0,27.0,False,11.0,700.0,704.0,0.0,1.0,False,1.0
10.15,3.2771447329921766,25000.0,39.0,323.38,4407.0,10000.0,25.0,False,11.0,670.0,674.0,0.0,0.0,False,1.0
15.23,-2.3025850929940455,47220.0,0.0,502.73,0.0,23600.0,18.0,False,2.0,775.0,779.0,1.0,2.0,True,0.0
8.19,2.522523513359307,63000.0,65.7,471.37,24778.0,15000.0,51.0,False,25.0,695.0,699.0,1.0,0.0,False,0.0
12.99,1.8809906029559975,79000.0,53.8,311.63,4359.0,9250.0,20.0,False,7.0,675.0,679.0,5.0,0.0,False,0.0
22.99,2.280339484046726,75000.0,71.4,774.1,13843.0,20000.0,35.0,False,12.0,665.0,669.0,3.0,3.0,False,0.0
26.49,2.0001277349601105,27000.0,98.1,408.13,5295.0,13500.0,3.0,False,2.0,690.0,694.0,0.0,1.0,True,0.0
21.0,3.089677886396519,35000.0,57.2,60.29,1717.0,1600.0,17.0,False,7.0,660.0,664.0,0.0,0.0,False,2.0
13.67,2.9745086371023644,110000.0,61.1,510.27,15513.0,15000.0,25.0,False,17.0,675.0,679.0,5.0,1.0,False,1.0
15.22,2.0554049638515948,51490.0,37.7,312.96,10261.0,9000.0,36.0,False,10.0,670.0,674.0,3.0,0.0,False,0.0
25.89,2.2428350885882717,165000.0,85.8,746.89,68924.0,25000.0,20.0,False,8.0,660.0,664.0,3.0,4.0,True,0.0
7.9,3.2480462021679806,39000.0,22.5,250.33,22283.0,8000.0,20.0,False,15.0,700.0,704.0,0.0,1.0,False,0.0
6.03,3.3513066120486905,60000.0,31.6,365.23,14485.0,12000.0,33.0,False,16.0,755.0,759.0,0.0,0.0,False,0.0
15.31,3.481547734315814,35000.0,47.7,243.73,4433.0,7000.0,27.0,False,9.0,675.0,679.0,1.0,0.0,False,0.0
6.89,3.380654480430826,76744.0,91.8,770.68,51319.0,25000.0,19.0,False,8.0,725.0,729.0,2.0,0.0,False,0.0
9.71,2.1138429683971682,80000.0,71.6,481.97,14458.0,15000.0,13.0,False,8.0,690.0,694.0,2.0,0.0,False,0.0
7.62,2.474856313934499,60000.0,34.5,171.39,6665.0,5500.0,21.0,False,6.0,685.0,689.0,0.0,0.0,False,0.0
7.89,1.269760544863939,35000.0,25.6,312.86,2532.0,10000.0,2.0,False,2.0,715.0,719.0,0.0,0.0,False,0.0
7.9,3.1095072878128356,57000.0,64.9,187.75,33510.0,6000.0,26.0,False,12.0,730.0,734.0,1.0,2.0,False,0.0
21.49,2.8326249356838407,167990.0,82.0,819.9,61579.0,30000.0,35.0,False,14.0,700.0,704.0,4.0,0.0,True,0.0
14.33,1.3762440252663892,68000.0,61.3,412.06,11291.0,12000.0,7.0,False,4.0,680.0,684.0,0.0,0.0,False,0.0
6.49,2.9601050959108397,120000.0,17.6,291.13,8066.0,9500.0,63.0,False,25.0,740.0,744.0,2.0,3.0,False,0.0
13.99,2.2071749081893874,80000.0,60.6,279.16,5692.0,12000.0,20.0,False,10.0,675.0,679.0,1.0,1.0,True,0.0
16.24,2.329227023940467,78000.0,83.4,705.52,19932.0,20000.0,26.0,False,13.0,700.0,704.0,6.0,1.0,False,0.0
14.65,2.7656899805486246,36000.0,56.6,137.98,14991.0,4000.0,38.0,False,17.0,675.0,679.0,1.0,0.0,False,1.0
16.49,2.1747517214841605,170000.0,56.0,707.99,7450.0,20000.0,22.0,False,10.0,695.0,699.0,0.0,2.0,False,0.0
12.69,3.062455905596899,81000.0,66.6,670.9,6526.0,20000.0,40.0,False,12.0,680.0,684.0,6.0,2.0,False,1.0
14.33,3.397858480396641,89033.0,73.8,412.06,40910.0,12000.0,19.0,False,12.0,690.0,694.0,0.0,2.0,False,0.0
18.25,2.1701959049483,230000.0,75.0,522.41,11255.0,14400.0,39.0,False,11.0,665.0,669.0,3.0,2.0,False,1.0
11.99,2.5265283244788197,65000.0,51.3,157.75,3332.0,4750.0,16.0,False,9.0,685.0,689.0,1.0,0.0,False,0.0
12.49,2.6063865473257097,85000.0,50.0,481.67,15941.0,14400.0,30.0,False,16.0,730.0,734.0,4.0,5.0,False,1.0
9.17,3.1759683238569245,33000.0,14.9,127.52,6405.0,4000.0,20.0,False,12.0,725.0,729.0,1.0,2.0,False,0.0
18.25,3.121483478859551,50000.0,78.7,802.65,25258.0,22125.0,21.0,False,12.0,660.0,664.0,2.0,0.0,False,2.0
12.35,1.5454325824581878,135000.0,21.2,267.06,4525.0,8000.0,31.0,False,11.0,685.0,689.0,6.0,3.0,False,4.0
14.26,2.984671326194566,52000.0,90.9,514.59,22918.0,15000.0,13.0,False,8.0,685.0,689.0,1.0,1.0,False,0.0
16.24,2.7954503913830435,82000.0,76.2,366.69,25920.0,15000.0,22.0,False,7.0,670.0,674.0,2.0,0.0,True,1.0
15.61,2.3075726345050844,100000.0,41.9,375.88,14458.0,10750.0,44.0,False,23.0,675.0,679.0,0.0,2.0,False,0.0
7.12,2.0856720914304723,82241.0,56.2,309.32,8039.0,10000.0,44.0,False,11.0,660.0,664.0,1.0,0.0,False,0.0
13.35,2.5967461315435356,70000.0,58.9,81.28,2181.0,2400.0,16.0,False,7.0,670.0,674.0,2.0,0.0,False,1.0
17.14,3.1188344706879745,110000.0,78.7,89.31,15350.0,2500.0,27.0,False,9.0,695.0,699.0,3.0,1.0,False,1.0
6.03,1.9501867058225735,72564.0,32.8,304.36,9690.0,10000.0,31.0,False,12.0,710.0,714.0,1.0,0.0,False,0.0
10.62,2.852439103727515,45000.0,24.5,105.82,10696.0,3250.0,33.0,False,20.0,705.0,709.0,1.0,3.0,False,0.0
18.99,2.217027204632399,176000.0,100.8,183.26,25506.0,5000.0,25.0,False,6.0,660.0,664.0,1.0,0.0,False,0.0
8.9,3.163363114937942,260000.0,24.4,838.29,98573.0,26400.0,46.0,False,24.0,770.0,774.0,3.0,1.0,False,0.0
7.69,2.714694743820879,30000.0,52.6,218.36,6106.0,7000.0,26.0,False,15.0,670.0,674.0,0.0,1.0,False,0.0
15.22,3.327909585892323,34000.0,6.4,47.82,1333.0,2000.0,22.0,False,8.0,805.0,809.0,4.0,0.0,True,0.0
14.09,2.4069451083182885,77000.0,87.3,188.22,29428.0,5500.0,14.0,False,7.0,690.0,694.0,2.0,2.0,False,0.0
11.67,2.006870848845,95000.0,32.5,330.57,8969.0,10000.0,30.0,False,10.0,685.0,689.0,2.0,0.0,False,1.0
7.69,2.989714201228428,60000.0,63.6,467.91,16212.0,15000.0,32.0,False,19.0,725.0,729.0,1.0,0.0,False,0.0
12.59,2.3580197998821464,40000.0,81.1,360.7,2351.0,16000.0,9.0,False,3.0,690.0,694.0,0.0,0.0,True,0.0
10.16,2.6340447877917144,42000.0,81.6,212.66,22039.0,6575.0,13.0,False,6.0,705.0,709.0,1.0,2.0,False,0.0
8.88,2.7593768282675506,40000.0,30.1,207.01,6137.0,10000.0,45.0,False,13.0,770.0,774.0,1.0,2.0,True,0.0
14.99,2.5289235352047745,94340.0,67.8,346.61,14911.0,10000.0,9.0,False,9.0,665.0,669.0,0.0,0.0,False,0.0
8.9,2.998229153752578,45000.0,54.3,95.26,8846.0,3000.0,19.0,False,5.0,725.0,729.0,1.0,2.0,False,0.0
21.7,3.2588654730843594,83000.0,76.0,960.71,32839.0,35000.0,28.0,False,13.0,680.0,684.0,5.0,0.0,True,0.0
12.99,1.169381359556317,50000.0,17.4,477.71,5875.0,21000.0,30.0,False,11.0,760.0,764.0,1.0,2.0,True,0.0
12.99,2.587764035227708,35000.0,52.0,336.9,8897.0,10000.0,48.0,False,14.0,685.0,689.0,10.0,2.0,False,0.0
17.57,2.834389123145228,59000.0,69.4,244.38,3889.0,6800.0,36.0,False,9.0,665.0,669.0,1.0,3.0,False,0.0
15.31,2.543961412569315,90000.0,62.7,557.08,23779.0,16000.0,37.0,False,19.0,675.0,679.0,3.0,0.0,False,0.0
12.99,2.787477334733532,31000.0,54.9,404.27,6976.0,12000.0,12.0,False,9.0,675.0,679.0,0.0,0.0,False,0.0
15.31,2.2192034840549946,122000.0,34.9,376.03,4742.0,10800.0,34.0,False,8.0,660.0,664.0,2.0,1.0,False,0.0
8.38,2.418588768750352,37000.0,25.6,267.86,8823.0,8500.0,42.0,False,18.0,675.0,679.0,3.0,1.0,False,0.0
10.99,2.979094632400968,55000.0,99.3,491.01,15296.0,15000.0,15.0,False,7.0,720.0,724.0,0.0,0.0,False,0.0
9.71,2.355177543113216,59000.0,63.5,578.37,16645.0,18000.0,12.0,False,9.0,730.0,734.0,3.0,1.0,False,0.0
6.97,2.65605490598383,88000.0,52.7,740.73,40800.0,24000.0,19.0,False,10.0,730.0,734.0,1.0,0.0,False,0.0
7.89,2.7140322727797574,75000.0,38.8,187.72,8310.0,6000.0,23.0,False,7.0,670.0,674.0,2.0,0.0,False,0.0
20.31,2.327277705584417,65000.0,70.7,373.22,6516.0,10000.0,16.0,False,6.0,700.0,704.0,3.0,2.0,False,1.0
19.52,3.099190981922221,106000.0,94.1,1144.51,16193.0,31000.0,21.0,False,16.0,675.0,679.0,1.0,1.0,False,0.0
12.68,2.806386101823072,31000.0,54.1,126.51,3625.0,5600.0,11.0,True,6.0,705.0,709.0,1.0,1.0,True,0.0
7.9,2.510411940196362,125000.0,41.6,563.23,71741.0,18000.0,51.0,False,17.0,715.0,719.0,8.0,3.0,False,0.0
14.49,3.550191934340043,30000.0,29.6,82.6,2400.0,2400.0,43.0,False,12.0,665.0,669.0,7.0,1.0,False,1.0
6.62,2.93651291389402,42000.0,10.2,245.63,8427.0,8000.0,44.0,False,23.0,785.0,789.0,1.0,2.0,False,0.0
13.98,3.0076608444192647,28600.0,77.2,141.8,5092.0,4150.0,10.0,False,6.0,675.0,679.0,0.0,0.0,False,0.0
13.98,3.065724645374026,48000.0,47.7,279.1,6780.0,12000.0,26.0,False,11.0,705.0,709.0,2.0,0.0,True,0.0
21.99,3.6620219999440535,47000.0,52.8,648.92,10403.0,23500.0,28.0,False,11.0,675.0,679.0,3.0,0.0,True,0.0
9.99,2.437115985951652,115000.0,32.3,516.2,18799.0,16000.0,36.0,False,21.0,710.0,714.0,2.0,0.0,False,0.0
9.49,1.8357763546448294,50000.0,49.0,134.52,7349.0,4200.0,17.0,False,5.0,670.0,674.0,0.0,0.0,False,0.0
20.49,2.7073833121145063,200000.0,34.1,669.19,21801.0,25000.0,50.0,False,14.0,690.0,694.0,12.0,2.0,True,1.0
9.17,2.7245795030534206,50000.0,8.0,159.4,3540.0,5000.0,35.0,False,16.0,700.0,704.0,3.0,1.0,False,1.0
23.28,3.122805356117467,70000.0,48.0,774.0,34304.0,27300.0,22.0,False,13.0,690.0,694.0,1.0,2.0,True,0.0
15.31,3.2786530289040616,33000.0,47.9,383.0,6035.0,11000.0,35.0,False,10.0,690.0,694.0,0.0,1.0,False,0.0
7.62,3.204776900488699,35000.0,38.5,358.36,13721.0,11500.0,38.0,False,14.0,740.0,744.0,0.0,1.0,False,0.0
14.65,3.0577676644734435,95000.0,49.1,773.12,57664.0,32750.0,43.0,False,16.0,685.0,689.0,6.0,0.0,True,2.0
7.89,2.9871959425317045,31000.0,37.5,312.86,13787.0,10000.0,33.0,False,23.0,675.0,679.0,0.0,1.0,False,1.0
10.99,2.976039640208255,50000.0,75.1,405.09,9200.0,12375.0,15.0,False,5.0,710.0,714.0,1.0,0.0,False,1.0
14.33,2.9987277825337895,55000.0,73.7,434.81,34406.0,18550.0,18.0,False,11.0,720.0,724.0,5.0,2.0,True,0.0
12.69,2.9543893100196086,27600.0,63.6,204.63,5087.0,6100.0,9.0,False,6.0,695.0,699.0,1.0,3.0,False,0.0
11.14,2.5368663887187113,100000.0,49.8,545.31,56439.0,25000.0,37.0,False,13.0,720.0,724.0,3.0,0.0,True,0.0
14.09,3.3555024224000256,80000.0,83.2,308.0,36623.0,9000.0,35.0,False,18.0,695.0,699.0,6.0,1.0,False,0.0
8.18,2.681021528714291,50000.0,51.2,229.37,8752.0,7300.0,15.0,False,5.0,665.0,669.0,4.0,0.0,False,0.0
5.99,1.5325568680981427,20112.0,47.2,118.63,3591.0,3900.0,15.0,False,5.0,760.0,764.0,1.0,0.0,False,0.0
18.2,3.367985247456042,28800.0,66.8,255.03,5860.0,10000.0,18.0,False,8.0,665.0,669.0,0.0,3.0,True,0.0
13.67,3.2733640101522705,325000.0,77.0,544.29,13754.0,16000.0,60.0,False,34.0,660.0,664.0,3.0,1.0,False,4.0
17.86,2.517696472610991,80000.0,23.6,603.48,4979.0,16725.0,12.0,False,9.0,705.0,709.0,0.0,0.0,False,0.0
10.16,1.701105100959924,60000.0,2.9,161.72,2144.0,5000.0,38.0,False,23.0,730.0,734.0,0.0,0.0,False,1.0
15.8,3.0373539482448106,58000.0,44.7,656.47,9212.0,18725.0,20.0,False,11.0,680.0,684.0,1.0,3.0,False,0.0
15.96,3.169685580677429,115000.0,57.1,364.46,61575.0,15000.0,40.0,False,16.0,705.0,709.0,1.0,3.0,True,0.0
15.61,2.0412203288596382,140000.0,37.9,874.12,12383.0,25000.0,32.0,False,15.0,730.0,734.0,2.0,0.0,False,0.0
12.99,2.444084655267745,33000.0,61.9,235.83,8539.0,7000.0,31.0,False,14.0,660.0,664.0,1.0,0.0,False,1.0
11.99,2.938103160717355,63000.0,38.2,896.66,36547.0,27000.0,36.0,False,19.0,705.0,709.0,4.0,0.0,False,0.0
16.99,3.536602018668358,85000.0,54.6,134.58,18625.0,3775.0,29.0,False,10.0,740.0,744.0,3.0,0.0,False,0.0
19.91,2.8166056076565558,115000.0,47.1,925.54,13892.0,35000.0,25.0,False,12.0,695.0,699.0,1.0,1.0,True,0.0
7.9,2.574137783515943,76000.0,34.3,250.33,6511.0,8000.0,34.0,False,18.0,725.0,729.0,0.0,2.0,False,0.0
13.99,3.070375816549757,140000.0,78.2,1025.19,19870.0,30000.0,40.0,False,14.0,700.0,704.0,10.0,2.0,False,0.0
16.78,3.2457124788217606,59156.0,78.7,853.04,12599.0,24000.0,32.0,False,11.0,665.0,669.0,3.0,1.0,False,1.0
14.33,2.6311691567662523,94924.0,63.1,1133.16,32942.0,33000.0,24.0,False,14.0,665.0,669.0,0.0,0.0,False,0.0
14.16,2.715356776284648,88500.0,84.9,583.79,27859.0,25000.0,19.0,False,10.0,710.0,714.0,1.0,1.0,True,0.0
6.62,2.309560706730471,31170.0,22.1,326.23,11771.0,10625.0,10.0,False,7.0,780.0,784.0,0.0,1.0,False,0.0
12.69,3.596215769250517,37000.0,33.4,338.93,12715.0,15000.0,20.0,False,13.0,720.0,724.0,0.0,0.0,True,0.0
10.16,-2.3025850929940455,30000.0,0.0,106.73,0.0,3300.0,15.0,False,6.0,765.0,769.0,2.0,0.0,False,0.0
9.49,3.6267380575760866,50000.0,43.5,640.57,27374.0,20000.0,22.0,False,8.0,710.0,714.0,0.0,0.0,False,0.0
17.57,3.296577332532053,46800.0,46.6,706.17,24146.0,19650.0,46.0,False,29.0,675.0,679.0,5.0,1.0,False,0.0
15.31,2.637627736805664,60000.0,16.0,243.73,928.0,7000.0,8.0,False,5.0,660.0,664.0,0.0,0.0,False,0.0
6.62,2.1482677326096886,50000.0,29.5,307.04,12198.0,10000.0,22.0,False,8.0,700.0,704.0,1.0,0.0,False,1.0
16.99,2.5687881337687024,48000.0,23.6,119.42,804.0,3350.0,8.0,False,5.0,685.0,689.0,0.0,2.0,False,0.0
15.99,1.7369512327330598,40000.0,33.8,295.28,6296.0,8400.0,12.0,False,8.0,695.0,699.0,2.0,0.0,False,0.0
12.99,3.1990811975400213,75000.0,73.3,454.96,20965.0,20000.0,33.0,False,17.0,670.0,674.0,1.0,1.0,True,0.0
22.2,2.488234439880675,65000.0,89.9,277.33,14747.0,10000.0,17.0,False,10.0,660.0,664.0,1.0,1.0,True,0.0
15.77,3.3614165116503107,44321.0,80.5,290.36,20213.0,12000.0,22.0,False,10.0,710.0,714.0,5.0,1.0,True,0.0
14.33,3.0140632302387145,45000.0,74.8,188.86,4861.0,5500.0,8.0,False,7.0,665.0,669.0,0.0,0.0,False,0.0
11.14,3.3123661679555396,45000.0,58.4,229.64,13596.0,7000.0,13.0,False,13.0,675.0,679.0,1.0,0.0,False,0.0
14.17,2.5079719227189963,95000.0,5.2,817.48,814.0,35000.0,48.0,False,6.0,755.0,759.0,1.0,1.0,True,1.0
11.14,2.196112848483529,171000.0,73.2,918.55,31850.0,28000.0,52.0,False,11.0,690.0,694.0,8.0,2.0,False,1.0
12.29,2.8741294517947424,30000.0,30.6,180.11,5596.0,5400.0,55.0,False,19.0,695.0,699.0,0.0,1.0,False,0.0
11.12,2.830857630363757,33600.0,18.7,196.78,8249.0,6000.0,15.0,False,13.0,705.0,709.0,1.0,1.0,False,0.0
15.8,2.5376572151735295,102000.0,64.9,525.88,11942.0,15000.0,14.0,False,8.0,685.0,689.0,1.0,1.0,False,0.0
11.14,1.235471471385307,60000.0,28.3,254.24,368.0,7750.0,30.0,False,13.0,715.0,719.0,0.0,1.0,False,0.0
12.29,2.264883225810034,16489.0,36.2,166.77,2136.0,5000.0,9.0,False,7.0,745.0,749.0,0.0,0.0,False,0.0
18.75,2.790551422613954,44000.0,51.0,96.81,6950.0,2650.0,20.0,False,11.0,675.0,679.0,4.0,6.0,False,0.0
10.65,2.822568654544802,45000.0,60.7,119.71,6313.0,3675.0,13.0,False,9.0,685.0,689.0,1.0,0.0,False,0.0
11.67,3.2921262866077936,69814.0,83.9,264.46,24243.0,8000.0,49.0,False,16.0,660.0,664.0,3.0,1.0,False,0.0
11.14,2.149433913499871,100000.0,67.9,524.89,11269.0,16000.0,25.0,False,5.0,665.0,669.0,1.0,0.0,False,0.0
14.33,2.9922261342247034,80000.0,42.9,430.95,10466.0,12550.0,49.0,False,20.0,685.0,689.0,0.0,1.0,False,0.0
25.88,3.4236109764990554,31200.0,22.9,316.62,9290.0,10600.0,27.0,False,18.0,660.0,664.0,3.0,2.0,True,1.0
12.99,3.2144661163795005,100000.0,58.5,384.06,11178.0,11400.0,24.0,False,11.0,670.0,674.0,0.0,2.0,False,2.0
14.65,3.2676659890376327,23000.0,98.9,96.59,25614.0,2800.0,4.0,False,3.0,680.0,684.0,0.0,0.0,False,0.0
7.89,1.3454723665996355,61000.0,34.9,375.43,7911.0,12000.0,20.0,False,9.0,705.0,709.0,0.0,1.0,False,0.0
15.65,2.2762411176544437,28000.0,49.7,289.59,8948.0,12000.0,6.0,False,5.0,685.0,689.0,1.0,1.0,True,0.0
10.16,2.414126467726953,47000.0,32.6,323.43,6692.0,10000.0,10.0,False,8.0,705.0,709.0,1.0,0.0,False,0.0
14.31,3.079613757534693,71052.0,60.9,702.88,30984.0,30000.0,29.0,False,16.0,705.0,709.0,2.0,1.0,True,0.0
